  band1_sur0.67   band2_RAC0.86     NDVI      S_angle      band3_sur0.47 band2_sur(NOTUSE)   Land_type
    0.13040000    0.18314200    0.38405900    1.79934000    0.06190000    0.19790000   10.00000000
    0.12780000    0.18501700    0.39954500    1.80388000    0.05590000    0.19980000   10.00000000
    0.13620000    0.18688500    0.36816700    1.79699000    0.06340000    0.20180000   10.00000000
    0.13320000    0.19385400    0.39681700    1.80256000    0.06020000    0.20900000   10.00000000
    0.12570000    0.18341800    0.39804700    1.79499000    0.05710000    0.19740000   10.00000000
    0.12650000    0.18965300    0.41670400    1.80162000    0.05560000    0.20460000   10.00000000
    0.13020000    0.18706100    0.39469300    1.79346000    0.05750000    0.20200000   10.00000000
    0.15040000    0.21147100    0.36541800    1.79955000    0.06830000    0.22720000   10.00000000
    0.14230000    0.20293700    0.37842400    1.80486000    0.06190000    0.21840000   10.00000000
    0.14360000    0.19678600    0.35956400    1.79921000    0.06520000    0.21190000   10.00000000
    0.15420000    0.20848300    0.34525600    1.80384000    0.06700000    0.22390000   10.00000000
    0.16880000    0.24027800    0.35723300    1.79710000    0.07090000    0.25680000   10.00000000
    0.12480000    0.17059100    0.37861600    1.80174000    0.05790000    0.18460000   10.00000000
    0.11450000    0.15859500    0.39864400    1.79617000    0.05280000    0.17230000   10.00000000
    0.10680000    0.15551200    0.42670100    1.79457000    0.05090000    0.16870000   10.00000000
    0.11160000    0.17194200    0.44785800    1.79934000    0.04840000    0.18600000   10.00000000
    0.10950000    0.15056800    0.40499000    1.79245000    0.05230000    0.16410000   10.00000000
    0.13820000    0.18675500    0.35930300    1.79905000    0.06550000    0.20150000   10.00000000
    0.12300000    0.17206600    0.39146100    1.79132000    0.05650000    0.18630000   10.00000000
    0.11590000    0.16510500    0.40845200    1.79671000    0.05250000    0.17920000   10.00000000
    0.17920000    0.24782000    0.33825500    1.79004000    0.07720000    0.26440000   10.00000000
    0.13720000    0.19598100    0.38373200    1.79575000    0.06030000    0.21100000   10.00000000
    0.12110000    0.18096200    0.42146900    1.78772000    0.05320000    0.19560000   10.00000000
    0.12570000    0.18595600    0.41264500    1.79424000    0.05430000    0.20070000   10.00000000
    0.12580000    0.19086200    0.42300900    1.79892000    0.05500000    0.20560000   10.00000000
    0.14010000    0.19927400    0.37993200    1.79205000    0.06380000    0.21430000   10.00000000
    0.12420000    0.18870300    0.42466800    1.79852000    0.05300000    0.20330000   10.00000000
    0.17500000    0.23371300    0.32083000    1.79170000    0.08330000    0.24930000   10.00000000
    0.15380000    0.21293300    0.35260900    1.79633000    0.07320000    0.22800000   10.00000000
    0.17860000    0.24292000    0.33262600    1.78947000    0.08270000    0.25990000   10.00000000
    0.14960000    0.21469300    0.37472100    1.79599000    0.06610000    0.23020000   10.00000000
    0.14430000    0.20664300    0.37901300    1.78918000    0.06670000    0.22190000   10.00000000
    0.14530000    0.22039100    0.40237100    1.79362000    0.06480000    0.23600000   10.00000000
    0.17060000    0.24545000    0.36090700    1.78699000    0.07380000    0.26170000   10.00000000
    0.15090000    0.22420000    0.38914800    1.79217000    0.06420000    0.23990000   10.00000000
    0.12410000    0.19936200    0.44838400    1.78659000    0.05340000    0.21430000   10.00000000
    0.11040000    0.18672900    0.48748900    1.79106000    0.05100000    0.20140000   10.00000000
    0.14890000    0.20440900    0.35055000    1.78821000    0.07000000    0.21870000   10.00000000
    0.15370000    0.20741900    0.34824500    1.78150000    0.07350000    0.22280000   10.00000000
    0.16640000    0.23924400    0.36571100    1.78672000    0.07430000    0.25550000   10.00000000
    0.16520000    0.22800000    0.34526200    1.77883000    0.07450000    0.24360000   10.00000000
    0.17490000    0.23381700    0.31857900    1.78344000    0.07970000    0.24970000   10.00000000
    0.19220000    0.25161900    0.30198100    1.78127000    0.08410000    0.26800000   10.00000000
    0.16090000    0.22787800    0.35682600    1.77577000    0.07200000    0.24340000   10.00000000
    0.12860000    0.19504100    0.40717300    1.78014000    0.05770000    0.20930000   10.00000000
    0.16670000    0.23624000    0.34944900    1.77225000    0.07310000    0.25250000   10.00000000
    0.15850000    0.21655700    0.33509400    1.77848000    0.06790000    0.23170000   10.00000000
    0.17960000    0.24453800    0.32152100    1.77621000    0.07760000    0.26090000   10.00000000
    0.20310000    0.27211900    0.30187900    1.77036000    0.08640000    0.28940000   10.00000000
    0.18460000    0.25241900    0.31967700    1.76493000    0.08030000    0.26900000   10.00000000
    0.19140000    0.25582900    0.29716100    1.77349000    0.08710000    0.27200000   10.00000000
    0.14830000    0.20417200    0.33923600    1.76812000    0.06720000    0.21830000   10.00000000
    0.15960000    0.21470600    0.32488000    1.77298000    0.07270000    0.22960000   10.00000000
    0.15640000    0.21684500    0.34263600    1.76641000    0.07140000    0.23200000   10.00000000
    0.14670000    0.20184200    0.33979400    1.81382000    0.06760000    0.21660000   10.00000000
    0.10460000    0.15771500    0.42921400    1.81177000    0.05070000    0.17040000   10.00000000
    0.11820000    0.18378000    0.41302800    1.80488000    0.05540000    0.19730000   10.00000000
    0.13950000    0.18705700    0.35397200    1.80404000    0.06810000    0.20190000   10.00000000
    0.14430000    0.20230500    0.36959200    1.79714000    0.06590000    0.21770000   10.00000000
    0.13930000    0.19909800    0.38202800    1.80298000    0.06300000    0.21430000   10.00000000
    0.13490000    0.19171000    0.38464500    1.79625000    0.05990000    0.20680000   10.00000000
    0.13190000    0.19406500    0.40225500    1.80173000    0.05880000    0.20920000   10.00000000
    0.12460000    0.17911100    0.40069600    1.79489000    0.05720000    0.19380000   10.00000000
    0.13410000    0.19424000    0.39307200    1.80071000    0.06020000    0.20940000   10.00000000
    0.13600000    0.20230400    0.40220800    1.79381000    0.05880000    0.21780000   10.00000000
    0.13990000    0.20697300    0.39596800    1.79855000    0.06090000    0.22250000   10.00000000
    0.14550000    0.20906600    0.37884700    1.79168000    0.06570000    0.22470000   10.00000000
    0.14950000    0.20083600    0.34578400    1.79700000    0.06930000    0.21610000   10.00000000
    0.14690000    0.20683100    0.36893900    1.78953000    0.06410000    0.22220000   10.00000000
    0.14090000    0.19283000    0.36164300    1.79617000    0.06530000    0.20760000   10.00000000
    0.13690000    0.19465200    0.38260000    1.80157000    0.06030000    0.20960000   10.00000000
    0.13950000    0.19943400    0.38297600    1.79465000    0.05870000    0.21450000   10.00000000
    0.12160000    0.16938400    0.37398100    1.79355000    0.05830000    0.18230000   10.00000000
    0.10680000    0.16062900    0.44585600    1.79837000    0.04850000    0.17450000   10.00000000
    0.10370000    0.14881400    0.43242400    1.79142000    0.04750000    0.16230000   10.00000000
    0.13060000    0.18206300    0.38049100    1.79691000    0.06120000    0.19660000   10.00000000
    0.11530000    0.16192700    0.39973700    1.79126000    0.05390000    0.17550000   10.00000000
    0.13230000    0.19448600    0.40090800    1.79580000    0.05730000    0.20940000   10.00000000
    0.18350000    0.25213800    0.33296300    1.78893000    0.07790000    0.26880000   10.00000000
    0.18210000    0.25563400    0.34294400    1.79430000    0.07750000    0.27240000   10.00000000
    0.13460000    0.19109900    0.38424400    1.78875000    0.05900000    0.20610000   10.00000000
    0.14770000    0.21498800    0.38255300    1.79332000    0.06190000    0.23060000   10.00000000
    0.14210000    0.21818400    0.41072200    1.78653000    0.05840000    0.23380000   10.00000000
    0.14810000    0.21978200    0.39069300    1.79178000    0.06360000    0.23540000   10.00000000
    0.12600000    0.19669700    0.43290600    1.79628000    0.05220000    0.21170000   10.00000000
    0.14310000    0.20919900    0.38818800    1.79085000    0.06470000    0.22440000   10.00000000
    0.14940000    0.21363000    0.37330100    1.79596000    0.06780000    0.22900000   10.00000000
    0.14170000    0.20266600    0.38059000    1.78936000    0.06550000    0.21790000   10.00000000
    0.12990000    0.18682000    0.39463500    1.79365000    0.05970000    0.20150000   10.00000000
    0.17430000    0.24834600    0.35454700    1.78808000    0.07700000    0.26470000   10.00000000
    0.16890000    0.24591600    0.36718200    1.79346000    0.07400000    0.26230000   10.00000000
    0.16480000    0.23448400    0.36029200    1.78597000    0.07470000    0.25060000   10.00000000
    0.15120000    0.21155300    0.36229200    1.79120000    0.07000000    0.22670000   10.00000000
    0.15920000    0.23032600    0.36912900    1.78550000    0.07300000    0.24600000   10.00000000
    0.13860000    0.20984400    0.40817200    1.79074000    0.06510000    0.22510000   10.00000000
    0.13830000    0.19717500    0.37614100    1.78723000    0.06130000    0.21120000   10.00000000
    0.16160000    0.22304400    0.35133800    1.78041000    0.07370000    0.23890000   10.00000000
    0.17350000    0.24261500    0.34835600    1.78567000    0.07850000    0.25900000   10.00000000
    0.16370000    0.22597200    0.34976700    1.78003000    0.07770000    0.24200000   10.00000000
    0.18180000    0.24482200    0.32698000    1.78513000    0.08530000    0.26140000   10.00000000
    0.15030000    0.21333200    0.36481000    1.77849000    0.06710000    0.22800000   10.00000000
    0.19840000    0.27743700    0.32897700    1.78514000    0.08810000    0.29470000   10.00000000
    0.16120000    0.21563500    0.32915500    1.77970000    0.07710000    0.23070000   10.00000000
    0.12780000    0.16811700    0.34588800    1.78307000    0.05960000    0.18140000   10.00000000
    0.17310000    0.23342700    0.32595900    1.78182000    0.08030000    0.24920000   10.00000000
    0.15970000    0.22045500    0.34387800    1.77512000    0.06990000    0.23660000   10.00000000
    0.14700000    0.19872800    0.34300300    1.78018000    0.06340000    0.21390000   10.00000000
    0.14000000    0.20693600    0.38687900    1.77459000    0.06100000    0.22160000   10.00000000
    0.12850000    0.19356600    0.40400100    1.77967000    0.05750000    0.20780000   10.00000000
    0.15470000    0.22671600    0.37223300    1.77301000    0.06890000    0.24220000   10.00000000
    0.17100000    0.23311100    0.32645800    1.77818000    0.07470000    0.24890000   10.00000000
    0.19180000    0.25379200    0.29832000    1.76990000    0.08280000    0.27010000   10.00000000
    0.14150000    0.19756800    0.34472000    1.76821000    0.06260000    0.21080000   10.00000000
    0.14470000    0.20309200    0.34443200    1.76283000    0.06390000    0.21660000   10.00000000
    0.13090000    0.17970000    0.34988100    1.76688000    0.05950000    0.19230000   10.00000000
    0.15520000    0.21276500    0.33680300    1.76215000    0.07010000    0.22760000   10.00000000
    0.12650000    0.17652600    0.36042900    1.76512000    0.05680000    0.18920000   10.00000000
    0.15370000    0.20450700    0.31627100    1.81304000    0.07530000    0.21940000   10.00000000
    0.13040000    0.18550800    0.38790700    1.81168000    0.06580000    0.20080000   10.00000000
    0.13680000    0.20762200    0.38374800    1.80405000    0.06500000    0.22250000   10.00000000
    0.11810000    0.16394600    0.39307100    1.80308000    0.05760000    0.17810000   10.00000000
    0.13900000    0.19189200    0.36690100    1.79619000    0.06630000    0.20700000   10.00000000
    0.14530000    0.20669700    0.37477100    1.79601000    0.06350000    0.22220000   10.00000000
    0.12970000    0.17853000    0.37534800    1.80075000    0.06110000    0.19300000   10.00000000
    0.13110000    0.18133600    0.37105400    1.79393000    0.06220000    0.19550000   10.00000000
    0.13140000    0.19208200    0.39946000    1.79861000    0.05770000    0.20710000   10.00000000
    0.15180000    0.21739000    0.37209400    1.79301000    0.06720000    0.23330000   10.00000000
    0.14520000    0.21425600    0.38969400    1.79835000    0.06200000    0.22990000   10.00000000
    0.14700000    0.21598000    0.38698000    1.79151000    0.06430000    0.23170000   10.00000000
    0.17040000    0.22374500    0.32004700    1.79608000    0.08090000    0.23970000   10.00000000
    0.13640000    0.20144200    0.39811700    1.79056000    0.05910000    0.21660000   10.00000000
    0.14670000    0.20261300    0.36043200    1.79518000    0.06930000    0.21780000   10.00000000
    0.14480000    0.20363900    0.36751000    1.78830000    0.06640000    0.21850000   10.00000000
    0.10240000    0.15332100    0.45176200    1.79813000    0.04650000    0.16710000   10.00000000
    0.11640000    0.17343400    0.42660800    1.79121000    0.05090000    0.18760000   10.00000000
    0.12910000    0.18451300    0.39335900    1.79587000    0.05900000    0.19900000   10.00000000
    0.14230000    0.20676600    0.38659500    1.79564000    0.06240000    0.22200000   10.00000000
    0.13940000    0.20352100    0.39118700    1.78791000    0.05960000    0.21860000   10.00000000
    0.18710000    0.25424300    0.32549200    1.79333000    0.08200000    0.27090000   10.00000000
    0.15510000    0.21906800    0.36302700    1.78780000    0.06810000    0.23480000   10.00000000
    0.11060000    0.16724700    0.44045200    1.79227000    0.04770000    0.18130000   10.00000000
    0.12900000    0.20179100    0.43058100    1.78551000    0.05290000    0.21690000   10.00000000
    0.14300000    0.21267000    0.39598400    1.79072000    0.06350000    0.22820000   10.00000000
    0.12390000    0.18525400    0.41792700    1.78529000    0.05460000    0.19980000   10.00000000
    0.13980000    0.19639900    0.37386400    1.78979000    0.06520000    0.21140000   10.00000000
    0.12620000    0.18373800    0.40418100    1.78295000    0.05640000    0.19830000   10.00000000
    0.11670000    0.16200000    0.39232800    1.78829000    0.05600000    0.17560000   10.00000000
    0.13990000    0.18716200    0.35266200    1.79263000    0.06570000    0.20170000   10.00000000
    0.13870000    0.20185100    0.39015000    1.78717000    0.06110000    0.21690000   10.00000000
    0.16820000    0.23300000    0.34555900    1.79251000    0.07750000    0.24900000   10.00000000
    0.13280000    0.21527700    0.44145900    1.78563000    0.05700000    0.23080000   10.00000000
    0.16920000    0.23249600    0.34160500    1.79008000    0.07770000    0.24840000   10.00000000
    0.13650000    0.20994600    0.41641400    1.78448000    0.05720000    0.22520000   10.00000000
    0.13420000    0.20604100    0.41777300    1.78985000    0.06070000    0.22100000   10.00000000
    0.15920000    0.23658400    0.37370100    1.78299000    0.07170000    0.25200000   10.00000000
    0.15680000    0.21786500    0.35025200    1.78695000    0.06960000    0.23270000   10.00000000
    0.17790000    0.24482600    0.33895300    1.78009000    0.07980000    0.26130000   10.00000000
    0.17820000    0.24413500    0.33636300    1.78446000    0.08320000    0.26070000   10.00000000
    0.18510000    0.25374100    0.33295800    1.77902000    0.08380000    0.27060000   10.00000000
    0.20120000    0.27181500    0.31802500    1.78415000    0.09130000    0.28900000   10.00000000
    0.18520000    0.25431100    0.32961600    1.77732000    0.08340000    0.27060000   10.00000000
    0.18730000    0.24324300    0.29960900    1.77642000    0.09450000    0.25970000   10.00000000
    0.16860000    0.23683200    0.35059300    1.78027000    0.07890000    0.25310000   10.00000000
    0.16280000    0.22554400    0.34122500    1.77481000    0.07120000    0.24110000   10.00000000
    0.13740000    0.19866300    0.38000700    1.77990000    0.05820000    0.21360000   10.00000000
    0.15690000    0.23012700    0.37300200    1.77429000    0.06800000    0.24560000   10.00000000
    0.15410000    0.22586700    0.37241700    1.77748000    0.06700000    0.24120000   10.00000000
    0.17350000    0.23881500    0.33311000    1.77183000    0.07810000    0.25490000   10.00000000
    0.17360000    0.23458100    0.32030300    1.77686000    0.07810000    0.25040000   10.00000000
    0.13130000    0.18801300    0.35633600    1.76144000    0.05980000    0.20050000   10.00000000
    0.14770000    0.20884400    0.35459500    1.76642000    0.06730000    0.22330000   10.00000000
    0.14450000    0.18941800    0.31625000    1.76089000    0.06640000    0.20240000   10.00000000
    0.17330000    0.22968000    0.31299900    1.76465000    0.07930000    0.24550000   10.00000000
    0.15370000    0.21348400    0.33544300    1.75911000    0.06840000    0.22780000   10.00000000
    0.12170000    0.17379800    0.38397000    1.81092000    0.05710000    0.18750000   10.00000000
    0.16010000    0.21502000    0.33024100    1.79541000    0.07410000    0.23000000   10.00000000
    0.14830000    0.20449700    0.35006400    1.80072000    0.06550000    0.21910000   10.00000000
    0.14010000    0.19805100    0.37673700    1.79516000    0.06160000    0.21330000   10.00000000
    0.13330000    0.18270200    0.36104200    1.79980000    0.06240000    0.19650000   10.00000000
    0.11980000    0.16389100    0.38090600    1.79298000    0.05820000    0.17750000   10.00000000
    0.13330000    0.19273100    0.39236000    1.79827000    0.06040000    0.20780000   10.00000000
    0.13130000    0.20072300    0.41758200    1.79200000    0.05370000    0.21600000   10.00000000
    0.13450000    0.19833300    0.39932800    1.79739000    0.05710000    0.21350000   10.00000000
    0.15110000    0.20821100    0.34506500    1.79056000    0.06910000    0.22280000   10.00000000
    0.18030000    0.23667400    0.31409600    1.79526000    0.08130000    0.25290000   10.00000000
    0.12980000    0.19398500    0.41062000    1.78962000    0.05440000    0.20890000   10.00000000
    0.13380000    0.18843500    0.37841700    1.79499000    0.06300000    0.20280000   10.00000000
    0.10750000    0.15501700    0.42648400    1.78370000    0.05270000    0.16880000   10.00000000
    0.12360000    0.18641000    0.42202900    1.79022000    0.05410000    0.20100000   10.00000000
    0.15110000    0.20474100    0.34212600    1.79484000    0.06950000    0.21920000   10.00000000
    0.15390000    0.20883500    0.34679900    1.78925000    0.07080000    0.22410000   10.00000000
    0.17530000    0.24556000    0.34555100    1.79453000    0.07420000    0.26210000   10.00000000
    0.15990000    0.23082500    0.36977400    1.78772000    0.06550000    0.24680000   10.00000000
    0.15340000    0.21237600    0.35539200    1.79245000    0.06920000    0.22770000   10.00000000
    0.15700000    0.22823000    0.37363200    1.78680000    0.06650000    0.24410000   10.00000000
    0.12900000    0.18942000    0.40387000    1.79204000    0.05650000    0.20420000   10.00000000
    0.14160000    0.21050600    0.39729000    1.78523000    0.06180000    0.22590000   10.00000000
    0.14370000    0.21094300    0.38944600    1.78968000    0.06230000    0.22630000   10.00000000
    0.15670000    0.21889200    0.35670900    1.78420000    0.07170000    0.23450000   10.00000000
    0.12820000    0.18587100    0.39949700    1.78948000    0.05720000    0.20050000   10.00000000
    0.12080000    0.16656500    0.38709600    1.78259000    0.05680000    0.18050000   10.00000000
    0.12790000    0.17276700    0.36954800    1.78715000    0.06150000    0.18690000   10.00000000
    0.10710000    0.14143200    0.39032800    1.78169000    0.05300000    0.15450000   10.00000000
    0.10410000    0.15223400    0.43805500    1.78685000    0.04860000    0.16580000   10.00000000
    0.13720000    0.21278600    0.41907500    1.77821000    0.05620000    0.22810000   10.00000000
    0.13640000    0.21330200    0.42284100    1.78457000    0.05670000    0.22870000   10.00000000
    0.13450000    0.20652200    0.41757900    1.78987000    0.05720000    0.22160000   10.00000000
    0.15530000    0.22576200    0.37626800    1.78432000    0.06620000    0.24150000   10.00000000
    0.16260000    0.23321500    0.36511900    1.78876000    0.07730000    0.24910000   10.00000000
    0.19180000    0.25632900    0.30274800    1.77659000    0.09210000    0.27220000   10.00000000
    0.19440000    0.26314300    0.31101000    1.78175000    0.09000000    0.27940000   10.00000000
    0.18420000    0.26002100    0.33499500    1.77628000    0.08270000    0.27620000   10.00000000
    0.17900000    0.24462700    0.33465400    1.77903000    0.08310000    0.26110000   10.00000000
    0.18280000    0.25312400    0.33843700    1.78409000    0.08290000    0.26990000   10.00000000
    0.19010000    0.26509200    0.33759600    1.77863000    0.08650000    0.28220000   10.00000000
    0.16880000    0.23986100    0.35889400    1.78379000    0.07540000    0.25630000   10.00000000
    0.16900000    0.23352600    0.33951100    1.77700000    0.07660000    0.24890000   10.00000000
    0.17720000    0.24481500    0.33703400    1.77912000    0.08340000    0.26130000   10.00000000
    0.18760000    0.26026800    0.32882200    1.77348000    0.08260000    0.27730000   10.00000000
    0.14920000    0.22259000    0.38476500    1.77861000    0.06490000    0.23780000   10.00000000
    0.13780000    0.20757300    0.39670000    1.77309000    0.06010000    0.22210000   10.00000000
    0.16670000    0.24131500    0.35975400    1.77703000    0.07310000    0.25720000   10.00000000
    0.16510000    0.22140300    0.32416500    1.77144000    0.07500000    0.23680000   10.00000000
    0.17230000    0.23258200    0.30069000    1.76649000    0.07750000    0.24660000   10.00000000
    0.15090000    0.21488800    0.35242100    1.76096000    0.06860000    0.22940000   10.00000000
    0.13250000    0.18862500    0.37047500    1.76587000    0.06180000    0.20230000   10.00000000
    0.13700000    0.19050900    0.35184400    1.75932000    0.06280000    0.20400000   10.00000000
    0.15560000    0.20799300    0.32921400    1.81016000    0.07380000    0.22310000   10.00000000
    0.11390000    0.15808700    0.39943300    1.78975000    0.05320000    0.17190000   10.00000000
    0.14080000    0.19064300    0.34350400    1.78837000    0.06470000    0.20470000   10.00000000
    0.13070000    0.18011000    0.37477200    1.79417000    0.05910000    0.19480000   10.00000000
    0.13620000    0.18981900    0.36502400    1.78607000    0.06440000    0.20380000   10.00000000
    0.13230000    0.18700600    0.37734600    1.79207000    0.06320000    0.20110000   10.00000000
    0.13350000    0.19738300    0.40148400    1.79748000    0.06010000    0.21250000   10.00000000
    0.12000000    0.18856300    0.44166500    1.79179000    0.05020000    0.20340000   10.00000000
    0.12890000    0.19597700    0.41776200    1.79637000    0.05390000    0.21100000   10.00000000
    0.13230000    0.18782500    0.38535000    1.78963000    0.06190000    0.20260000   10.00000000
    0.14330000    0.20538100    0.37850700    1.79501000    0.06180000    0.22060000   10.00000000
    0.14620000    0.21074600    0.37938200    1.78862000    0.06360000    0.22620000   10.00000000
    0.14060000    0.19318500    0.36355100    1.79404000    0.06530000    0.20800000   10.00000000
    0.11490000    0.16807700    0.41242700    1.78466000    0.05450000    0.18120000   10.00000000
    0.14320000    0.20453900    0.37858800    1.78374000    0.06240000    0.21970000   10.00000000
    0.17170000    0.23057200    0.32458500    1.78909000    0.07900000    0.24590000   10.00000000
    0.15740000    0.22334400    0.36277400    1.78032000    0.06810000    0.23910000   10.00000000
    0.14880000    0.21117300    0.37016900    1.78672000    0.06460000    0.22670000   10.00000000
    0.16030000    0.23171500    0.36887300    1.79200000    0.06480000    0.24780000   10.00000000
    0.15400000    0.21601400    0.36030000    1.78655000    0.06730000    0.23160000   10.00000000
    0.14020000    0.20861300    0.39707300    1.79103000    0.05710000    0.22390000   10.00000000
    0.15900000    0.23075700    0.37200400    1.78431000    0.06710000    0.24680000   10.00000000
    0.14980000    0.22454600    0.39241800    1.78945000    0.06320000    0.24030000   10.00000000
    0.13270000    0.19828200    0.40697700    1.78321000    0.05880000    0.21330000   10.00000000
    0.14500000    0.20438200    0.36996500    1.78845000    0.06290000    0.21940000   10.00000000
    0.14880000    0.20991100    0.36743800    1.78159000    0.06470000    0.22520000   10.00000000
    0.13850000    0.18675600    0.35711500    1.78684000    0.06700000    0.20130000   10.00000000
    0.15390000    0.21009600    0.34946300    1.78062000    0.06850000    0.22540000   10.00000000
    0.13970000    0.19262500    0.36635100    1.78581000    0.06180000    0.20730000   10.00000000
    0.16720000    0.24132400    0.36476900    1.77905000    0.06760000    0.25750000   10.00000000
    0.15810000    0.22706000    0.36872600    1.78426000    0.06650000    0.24290000   10.00000000
    0.16060000    0.22732800    0.36078200    1.77796000    0.06920000    0.24310000   10.00000000
    0.16710000    0.24239300    0.36689000    1.78319000    0.07150000    0.25860000   10.00000000
    0.18190000    0.24612800    0.32101600    1.78069000    0.08310000    0.26170000   10.00000000
    0.18280000    0.25077300    0.33403400    1.77503000    0.07990000    0.26740000   10.00000000
    0.15350000    0.21662100    0.36717300    1.77865000    0.07270000    0.23220000   10.00000000
    0.17580000    0.24863000    0.35230300    1.77309000    0.08100000    0.26510000   10.00000000
    0.20760000    0.27824200    0.31121600    1.78136000    0.09670000    0.29590000   10.00000000
    0.17130000    0.23256600    0.33489600    1.77372000    0.08740000    0.24880000   10.00000000
    0.16380000    0.22952700    0.35565500    1.76823000    0.07780000    0.24590000   10.00000000
    0.15350000    0.22606000    0.37479000    1.77320000    0.06670000    0.24140000   10.00000000
    0.14530000    0.21307100    0.37802700    1.76778000    0.06340000    0.22790000   10.00000000
    0.15650000    0.23119100    0.38400000    1.77161000    0.07170000    0.24760000   10.00000000
    0.15630000    0.22432900    0.36079400    1.77583000    0.06860000    0.23970000   10.00000000
    0.16330000    0.23323200    0.35398000    1.77035000    0.07290000    0.24930000   10.00000000
    0.15790000    0.20792000    0.30895800    1.76595000    0.07010000    0.22180000   10.00000000
    0.13730000    0.19123500    0.35132100    1.76049000    0.06120000    0.20460000   10.00000000
    0.12280000    0.16726000    0.35465200    1.76422000    0.05630000    0.17950000   10.00000000
    0.11990000    0.17135700    0.37270300    1.75874000    0.05400000    0.18340000   10.00000000
    0.12680000    0.16689000    0.34331100    1.79637000    0.06040000    0.17990000   10.00000000
    0.13350000    0.17633500    0.35315000    1.78944000    0.06380000    0.19090000   10.00000000
    0.16180000    0.21451400    0.33016200    1.79424000    0.07850000    0.23030000   10.00000000
    0.14440000    0.19048500    0.34135600    1.79320000    0.06880000    0.20540000   10.00000000
    0.13850000    0.19010700    0.36453200    1.78639000    0.06810000    0.20500000   10.00000000
    0.13830000    0.19576100    0.37669500    1.79187000    0.06790000    0.21070000   10.00000000
    0.11750000    0.18198200    0.43875800    1.78432000    0.05590000    0.19680000   10.00000000
    0.12480000    0.19142400    0.42571500    1.79081000    0.05490000    0.20640000   10.00000000
    0.13340000    0.19140400    0.38861000    1.78277000    0.06030000    0.20630000   10.00000000
    0.12850000    0.19138700    0.41000300    1.78865000    0.05670000    0.20620000   10.00000000
    0.13600000    0.19478500    0.38519200    1.79400000    0.05760000    0.20960000   10.00000000
    0.14670000    0.20015800    0.35521800    1.78718000    0.06580000    0.21530000   10.00000000
    0.12210000    0.17553300    0.39847600    1.79303000    0.05670000    0.18930000   10.00000000
    0.13800000    0.19372800    0.37235300    1.78623000    0.06460000    0.20810000   10.00000000
    0.09990000    0.13949400    0.40873200    1.78373000    0.04690000    0.15110000   10.00000000
    0.13250000    0.21431500    0.44096400    1.78829000    0.05600000    0.22980000   10.00000000
    0.14580000    0.21468000    0.38902700    1.78145000    0.06250000    0.23020000   10.00000000
    0.15840000    0.22245100    0.35778400    1.78684000    0.07410000    0.23820000   10.00000000
    0.16310000    0.23312300    0.36221200    1.78125000    0.07320000    0.24920000   10.00000000
    0.15370000    0.21054600    0.34996800    1.78576000    0.06780000    0.22590000   10.00000000
    0.12620000    0.18533800    0.40692400    1.77893000    0.05370000    0.20000000   10.00000000
    0.13460000    0.19324400    0.38777100    1.78436000    0.05870000    0.20830000   10.00000000
    0.13790000    0.20326400    0.39620900    1.77756000    0.05990000    0.21850000   10.00000000
    0.16140000    0.22985800    0.36163400    1.78317000    0.06920000    0.24580000   10.00000000
    0.16070000    0.23012300    0.36460400    1.78860000    0.07100000    0.24610000   10.00000000
    0.14570000    0.21419500    0.38710700    1.78173000    0.06320000    0.22960000   10.00000000
    0.14760000    0.20244900    0.35532400    1.78611000    0.06510000    0.21740000   10.00000000
    0.13240000    0.19788400    0.40755800    1.78068000    0.05550000    0.21270000   10.00000000
    0.15020000    0.20965200    0.36180800    1.78598000    0.06770000    0.22480000   10.00000000
    0.16720000    0.22534900    0.33405600    1.77903000    0.07400000    0.24110000   10.00000000
    0.16340000    0.22090600    0.33791400    1.78353000    0.07000000    0.23640000   10.00000000
    0.16170000    0.21913900    0.33999600    1.77804000    0.07010000    0.23470000   10.00000000
    0.15960000    0.22003300    0.34929400    1.78329000    0.06890000    0.23550000   10.00000000
    0.15860000    0.22303100    0.35906300    1.77644000    0.06980000    0.23870000   10.00000000
    0.15080000    0.22744500    0.39557800    1.78097000    0.06770000    0.24320000   10.00000000
    0.16990000    0.24518900    0.36300100    1.77542000    0.07720000    0.26150000   10.00000000
    0.16200000    0.22887300    0.35423000    1.78033000    0.07390000    0.24390000   10.00000000
    0.16660000    0.22587500    0.33653300    1.77358000    0.07560000    0.24120000   10.00000000
    0.16640000    0.23973200    0.35805500    1.77250000    0.07340000    0.25500000   10.00000000
    0.15450000    0.23203300    0.39266100    1.77759000    0.06740000    0.24820000   10.00000000
    0.19470000    0.26915900    0.33136400    1.77078000    0.08850000    0.28630000   10.00000000
    0.18530000    0.27062400    0.36032500    1.77549000    0.08130000    0.28800000   10.00000000
    0.15040000    0.21520800    0.36616400    1.76793000    0.06760000    0.23020000   10.00000000
    0.13130000    0.19378300    0.39218700    1.77204000    0.05920000    0.20780000   10.00000000
    0.13320000    0.19660200    0.38950100    1.76532000    0.05960000    0.21090000   10.00000000
    0.13000000    0.19703800    0.40604000    1.77038000    0.05780000    0.21120000   10.00000000
    0.14790000    0.22400900    0.39149700    1.76490000    0.06440000    0.23920000   10.00000000
    0.16740000    0.24334300    0.35881600    1.76998000    0.07470000    0.25980000   10.00000000
